Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	End Date	End Clock Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Species	Signal Type	annotator
122	CESCAB_20240805_045522.flac	CESCAB_20240805_045522.flac	22110.005700111	22110.934900045	2024/8/5  4:55:22.0057	2024/8/5	4:55:22.9349	0.9292	6240.602	14736.842	9843.75	Delphinidae	whistles	SA
123	CESCAB_20240805_045522.flac	CESCAB_20240805_045522.flac	22120.566699982	22121.721800089	2024/8/5  4:55:32.5667	2024/8/5	4:55:33.7218	1.1551	7969.925	17368.421	17343.75	Delphinidae	whistles	SA
124	CESCAB_20240805_050252.flac	CESCAB_20240805_050252.flac	22144.387799978	22144.944700003	2024/8/5  5:02:56.3878	2024/8/5	5:02:56.9447	0.5569	7593.985	15714.286	9375	Delphinidae	whistles	SA
125	CESCAB_20240805_051022.flac	CESCAB_20240805_051022.flac	22172.533600092	22173.322700024	2024/8/5  5:10:24.5336	2024/8/5	5:10:25.3227	0.7891	7593.985	14210.526	7968.75	Delphinidae	whistles	SA
126	CESCAB_20240805_060252.flac	CESCAB_20240805_060252.flac	22407.100199938	22407.548799992	2024/8/5  6:03:19.1002	2024/8/5	6:03:19.5488	0.4486	6766.917	15112.782	7968.75	Delphinidae	whistles	SA
127	CESCAB_20240805_065522.flac	CESCAB_20240805_065522.flac	22595.841500044	22596.115200043	2024/8/5  6:55:27.8415	2024/8/5	6:55:28.1152	0.2737	6842.105	14812.03	7031.25	Delphinidae	whistles	SA
128	CESCAB_20240805_065522.flac	CESCAB_20240805_065522.flac	22603.064199925	22603.535200119	2024/8/5  6:55:35.0642	2024/8/5	6:55:35.5352	0.471	8421.053	18270.677	8437.5	Delphinidae	whistles	SA
129	CESCAB_20240805_065522.flac	CESCAB_20240805_065522.flac	22604.123800039	22605.342499971	2024/8/5  6:55:36.1238	2024/8/5	6:55:37.3425	1.2187	7443.609	15338.346	7500	Delphinidae	whistles	SA
130	CESCAB_20240805_065522.flac	CESCAB_20240805_065522.flac	22615.540800095	22616.161299944	2024/8/5  6:55:47.5408	2024/8/5	6:55:48.1613	0.6205	5488.722	11428.571	5625	Delphinidae	whistles	SA
131	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22622.304500103	22622.839999914	2024/8/5  7:02:54.3045	2024/8/5	7:02:54.8400	0.5355	8421.053	19548.872	8906.25	Delphinidae	whistles	SA
132	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22624.534199953	22625.193500042	2024/8/5  7:02:56.5342	2024/8/5	7:02:57.1935	0.6593	8345.865	12180.451	8906.25	Delphinidae	whistles	SA
133	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22625.754499912	22626.595999956	2024/8/5  7:02:57.7545	2024/8/5	7:02:58.5960	0.8415	7218.045	12556.391	7500	Delphinidae	whistles	SA
134	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22626.224699974	22626.776000023	2024/8/5  7:02:58.2247	2024/8/5	7:02:58.7760	0.5513	9248.12	16691.729	9375	Delphinidae	whistles	SA
135	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22626.87680006	22628.076100111	2024/8/5  7:02:58.8768	2024/8/5	7:03:00.0761	1.1993	7293.233	14812.03	7500	Delphinidae	whistles	SA
136	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22628.304800034	22629.499500036	2024/8/5  7:03:00.3048	2024/8/5	7:03:01.4995	1.1947	6541.353	15037.594	6562.5	Delphinidae	whistles	SA
137	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22629.583899975	22630.398400068	2024/8/5  7:03:01.5839	2024/8/5	7:03:02.3984	0.8145	7894.737	15789.474	7968.75	Delphinidae	whistles	SA
138	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22630.319700003	22630.945199966	2024/8/5  7:03:02.3197	2024/8/5	7:03:02.9452	0.6255	7669.173	12932.331	7968.75	Delphinidae	whistles	SA
139	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22633.699899912	22634.482899904	2024/8/5  7:03:05.6999	2024/8/5	7:03:06.4829	0.783	6917.293	14586.466	7500	Delphinidae	whistles	SA
140	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22635.191099882	22635.985399962	2024/8/5  7:03:07.1911	2024/8/5	7:03:07.9854	0.7943	5037.594	12030.075	6093.75	Delphinidae	whistles	SA
141	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22635.569099903	22637.459100008	2024/8/5  7:03:07.5691	2024/8/5	7:03:09.4591	1.89	5338.346	18571.429	6093.75	Delphinidae	whistles	SA
142	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22637.535599947	22638.692100048	2024/8/5  7:03:09.5356	2024/8/5	7:03:10.6921	1.1565	7819.549	18270.677	17343.75	Delphinidae	whistles	SA
143	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22639.085700035	22639.708899975	2024/8/5  7:03:11.0857	2024/8/5	7:03:11.7089	0.6232	8796.992	14661.654	8906.25	Delphinidae	whistles	SA
144	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22640.83100009	22641.625200033	2024/8/5  7:03:12.8310	2024/8/5	7:03:13.6252	0.7942	6315.789	16240.602	6562.5	Delphinidae	whistles	SA
145	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22642.963999987	22643.472500086	2024/8/5  7:03:14.9640	2024/8/5	7:03:15.4725	0.5085	9323.308	14135.338	9375	Delphinidae	whistles	SA
146	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22643.654700041	22644.221699953	2024/8/5  7:03:15.6547	2024/8/5	7:03:16.2217	0.567	9022.556	15413.534	9375	Delphinidae	whistles	SA
147	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22644.380100012	22644.645600081	2024/8/5  7:03:16.3801	2024/8/5	7:03:16.6456	0.2655	6917.293	14135.338	7500	Delphinidae	whistles	SA
148	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22645.796799898	22646.14109993	2024/8/5  7:03:17.7968	2024/8/5	7:03:18.1411	0.3443	9548.872	14877.384	13125	Delphinidae	whistles	SA
149	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22646.17930007	22646.807100058	2024/8/5  7:03:18.1793	2024/8/5	7:03:18.8071	0.6278	5864.662	9972.752	6093.75	Delphinidae	whistles	SA
150	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22647.315099955	22647.99909997	2024/8/5  7:03:19.3151	2024/8/5	7:03:19.9991	0.684	6212.534	12179.837	6562.5	Delphinidae	whistles	SA
151	CESCAB_20240805_070252.flac	CESCAB_20240805_070252.flac	22648.080100059	22649.997100115	2024/8/5  7:03:20.0801	2024/8/5	7:03:21.9971	1.917	4904.632	16185.286	6093.75	Delphinidae	whistles	SA
152	CESCAB_20240805_071022.flac	CESCAB_20240805_071022.flac	22652.039000034	22652.621799946	2024/8/5  7:10:24.0390	2024/8/5	7:10:24.6218	0.5828	6784.741	15367.847	7031.25	Delphinidae	whistles	SA
153	CESCAB_20240805_071022.flac	CESCAB_20240805_071022.flac	22664.289799929	22666.528599978	2024/8/5  7:10:36.2898	2024/8/5	7:10:38.5286	2.2388	7765.668	18801.09	17343.75	Delphinidae	whistles	SA
154	CESCAB_20240805_071022.flac	CESCAB_20240805_071022.flac	22672.79520011	22675.009200096	2024/8/5  7:10:44.7952	2024/8/5	7:10:47.0092	2.214	6866.485	19536.785	7031.25	Delphinidae	whistles	SA
155	CESCAB_20240805_071752.flac	CESCAB_20240805_071752.flac	22706.471999884	22706.973700046	2024/8/5  7:18:18.4720	2024/8/5	7:18:18.9737	0.5017	8583.106	10953.678	8906.25	Delphinidae	whistles	SA
156	CESCAB_20240805_071752.flac	CESCAB_20240805_071752.flac	22708.220400095	22708.845900059	2024/8/5  7:18:20.2204	2024/8/5	7:18:20.8459	0.6255	6948.229	11771.117	7500	Delphinidae	whistles	SA
157	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22742.548700094	22743.734400034	2024/8/5  7:32:54.5487	2024/8/5	7:32:55.7344	1.1857	7438.692	24196.185	9843.75	Delphinidae	whistles	SA
158	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22745.316200018	22746.056400061	2024/8/5  7:32:57.3162	2024/8/5	7:32:58.0564	0.7402	9237.057	15040.872	11718.75	Delphinidae	whistles	SA
159	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22746.546900034	22747.206199884	2024/8/5  7:32:58.5469	2024/8/5	7:32:59.2062	0.6593	12016.349	21335.15	12187.5	Delphinidae	whistles	SA
160	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22747.567600012	22749.671299934	2024/8/5  7:32:59.5676	2024/8/5	7:33:01.6713	2.1037	6948.229	18637.602	9843.75	Delphinidae	whistles	SA
161	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22754.096600056	22755.248600006	2024/8/5  7:33:06.0966	2024/8/5	7:33:07.2486	1.152	8174.387	21171.662	9843.75	Delphinidae	whistles	SA
162	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22761.61619997	22762.500499964	2024/8/5  7:33:13.6162	2024/8/5	7:33:14.5005	0.8843	7356.948	18310.627	7968.75	Delphinidae	whistles	SA
163	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22764.160900116	22765.1329	2024/8/5  7:33:16.1609	2024/8/5	7:33:17.1329	0.972	5313.351	15286.104	5625	Delphinidae	whistles	SA
164	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22765.866600037	22766.494299889	2024/8/5  7:33:17.8666	2024/8/5	7:33:18.4943	0.6277	12343.324	21253.406	20625	Delphinidae	whistles	SA
165	CESCAB_20240805_073252.flac	CESCAB_20240805_073252.flac	22766.456099987	22767.819600105	2024/8/5  7:33:18.4561	2024/8/5	7:33:19.8196	1.3635	7275.204	17084.469	9843.75	Delphinidae	whistles	SA
166	CESCAB_20240805_074022.flac	CESCAB_20240805_074022.flac	22771.37229991	22771.606300116	2024/8/5  7:40:23.3723	2024/8/5	7:40:23.6063	0.234	9155.313	14141.689	10781.25	Delphinidae	whistles	SA
167	CESCAB_20240805_074022.flac	CESCAB_20240805_074022.flac	22778.757699966	22779.738699913	2024/8/5  7:40:30.7577	2024/8/5	7:40:31.7387	0.981	6866.485	21171.662	7031.25	Delphinidae	whistles	SA
168	CESCAB_20240805_074022.flac	CESCAB_20240805_074022.flac	22787.586699963	22788.290999889	2024/8/5  7:40:39.5867	2024/8/5	7:40:40.2910	0.7043	9482.289	20599.455	10781.25	Delphinidae	whistles	SA
169	CESCAB_20240805_074022.flac	CESCAB_20240805_074022.flac	22789.842999935	22790.03550005	2024/8/5  7:40:41.8430	2024/8/5	7:40:42.0355	0.1925	5722.071	15040.872	6093.75	Delphinidae	whistles	SA
170	CESCAB_20240805_074022.flac	CESCAB_20240805_074022.flac	22790.94720006	22791.441999912	2024/8/5  7:40:42.9472	2024/8/5	7:40:43.4420	0.4948	7929.155	10953.678	8437.5	Delphinidae	whistles	SA
171	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22800.031399965	22800.690099955	2024/8/5  7:47:52.0314	2024/8/5	7:47:52.6901	0.6587	7520.436	17247.956	7968.75	Delphinidae	whistles	SA
172	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22804.07310009	22806.442399979	2024/8/5  7:47:56.0731	2024/8/5	7:47:58.4424	2.3693	5558.583	18228.883	10312.5	Delphinidae	whistles	SA
173	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22811.210099935	22812.060600042	2024/8/5  7:48:03.2101	2024/8/5	7:48:04.0606	0.8505	8828.338	16757.493	8906.25	Delphinidae	whistles	SA
174	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22815.719099998	22816.544899941	2024/8/5  7:48:07.7191	2024/8/5	7:48:08.5449	0.8258	7111.717	15694.823	7500	Delphinidae	whistles	SA
175	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22817.441699982	22818.928999901	2024/8/5  7:48:09.4417	2024/8/5	7:48:10.9290	1.4873	6866.485	20599.455	7031.25	Delphinidae	whistles	SA
176	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22819.3197999	22821.275099993	2024/8/5  7:48:11.3198	2024/8/5	7:48:13.2751	1.9553	5476.839	19945.504	10312.5	Delphinidae	whistles	SA
177	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22822.975600004	22824.071399927	2024/8/5  7:48:14.9756	2024/8/5	7:48:16.0714	1.0958	6702.997	18228.883	7031.25	Delphinidae	whistles	SA
178	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22824.74119997	22825.110199928	2024/8/5  7:48:16.7412	2024/8/5	7:48:17.1102	0.369	9073.569	16675.749	9843.75	Delphinidae	whistles	SA
179	CESCAB_20240805_074752.flac	CESCAB_20240805_074752.flac	22826.537800074	22827.10710001	2024/8/5  7:48:18.5378	2024/8/5	7:48:19.1071	0.5693	4822.888	17002.725	5625	Delphinidae	whistles	SA
180	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22830.08829999	22830.538300037	2024/8/5  7:55:22.0883	2024/8/5	7:55:22.5383	0.45	8337.875	16021.798	11250	Delphinidae	whistles	SA
181	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22830.72059989	22831.229099989	2024/8/5  7:55:22.7206	2024/8/5	7:55:23.2291	0.5085	8419.619	13814.714	8437.5	Delphinidae	whistles	SA
182	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22831.349699974	22832.729000092	2024/8/5  7:55:23.3497	2024/8/5	7:55:24.7290	1.3793	5558.583	21416.894	5625	Delphinidae	whistles	SA
183	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22833.946199894	22834.236500025	2024/8/5  7:55:25.9462	2024/8/5	7:55:26.2365	0.2903	8583.106	18392.371	16875	Delphinidae	whistles	SA
184	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22835.334399939	22836.252399921	2024/8/5  7:55:27.3344	2024/8/5	7:55:28.2524	0.918	8501.362	21907.357	8906.25	Delphinidae	whistles	SA
185	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22836.95479989	22838.534300089	2024/8/5  7:55:28.9548	2024/8/5	7:55:30.5343	1.5795	8583.106	27465.94	25312.5	Delphinidae	whistles	SA
186	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22839.45449996	22840.584000111	2024/8/5  7:55:31.4545	2024/8/5	7:55:32.5840	1.1295	5803.815	19945.504	10781.25	Delphinidae	whistles	SA
187	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22841.434499979	22842.161299944	2024/8/5  7:55:33.4345	2024/8/5	7:55:34.1613	0.7268	7193.46	18392.371	7968.75	Delphinidae	whistles	SA
188	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22842.233299971	22842.523499966	2024/8/5  7:55:34.2333	2024/8/5	7:55:34.5235	0.2902	11444.142	21743.869	21093.75	Delphinidae	whistles	SA
189	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22846.303499937	22847.084300041	2024/8/5  7:55:38.3035	2024/8/5	7:55:39.0843	0.7808	6621.253	10463.215	7031.25	Delphinidae	whistles	SA
190	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22846.928999901	22847.792999983	2024/8/5  7:55:38.9290	2024/8/5	7:55:39.7930	0.864	8256.131	19046.322	8906.25	Delphinidae	whistles	SA
191	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22850.994800091	22852.326800108	2024/8/5  7:55:42.9948	2024/8/5	7:55:44.3268	1.332	9482.289	20272.48	10781.25	Delphinidae	whistles	SA
192	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22853.0625	22854.194299936	2024/8/5  7:55:45.0625	2024/8/5	7:55:46.1943	1.1318	9809.264	15122.616	10781.25	Delphinidae	whistles	SA
193	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22854.464600086	22854.898799896	2024/8/5  7:55:46.4646	2024/8/5	7:55:46.8988	0.4342	10054.496	18637.602	16875	Delphinidae	whistles	SA
194	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22856.223599911	22856.941400051	2024/8/5  7:55:48.2236	2024/8/5	7:55:48.9414	0.7178	8501.362	18147.139	16875	Delphinidae	whistles	SA
195	CESCAB_20240805_075522.flac	CESCAB_20240805_075522.flac	22857.004400015	22858.273400068	2024/8/5  7:55:49.0044	2024/8/5	7:55:50.2734	1.269	6702.997	15858.311	10781.25	Delphinidae	whistles	SA
196	CESCAB_20240805_075522.flac	CESCAB_20240805_080252.flac	22859.753900051	22860.100399971	2024/8/5  7:55:51.7539	2024/8/5	8:02:52.1004	0.3465	6866.485	17820.163	7031.25	Delphinidae	whistles	SA
197	CESCAB_20240805_080252.flac	CESCAB_20240805_080252.flac	22871.315999985	22871.568000078	2024/8/5  8:03:03.3160	2024/8/5	8:03:03.5680	0.252	6294.278	16021.798	7500	Delphinidae	whistles	SA
198	CESCAB_20240805_080252.flac	CESCAB_20240805_080252.flac	22879.23149991	22880.052700043	2024/8/5  8:03:11.2315	2024/8/5	8:03:12.0527	0.8212	4250.681	20027.248	4687.5	Delphinidae	whistles	SA
199	CESCAB_20240805_081752.flac	CESCAB_20240805_081752.flac	22920.017199993	22920.525700092	2024/8/5  8:17:52.0172	2024/8/5	8:17:52.5257	0.5085	5803.815	17656.676	6562.5	Delphinidae	whistles	SA
200	CESCAB_20240805_081752.flac	CESCAB_20240805_081752.flac	22944.278700113	22944.58920002	2024/8/5  8:18:16.2787	2024/8/5	8:18:16.5892	0.3105	10381.471	18310.627	13125	Delphinidae	whistles	SA
201	CESCAB_20240805_082522.flac	CESCAB_20240805_082522.flac	22953.123500109	22953.530699968	2024/8/5  8:25:25.1235	2024/8/5	8:25:25.5307	0.4072	7193.46	18964.578	7500	Delphinidae	whistles	SA
202	CESCAB_20240805_082522.flac	CESCAB_20240805_082522.flac	22976.579400063	22977.83039999	2024/8/5  8:25:48.5794	2024/8/5	8:25:49.8304	1.251	8910.082	18310.627	17343.75	Delphinidae	whistles	SA
203	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	22988.664099932	22989.656399965	2024/8/5  8:33:00.6641	2024/8/5	8:33:01.6564	0.9923	6866.485	16675.749	7968.75	Delphinidae	whistles	SA
204	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	22993.979199886	22994.784699917	2024/8/5  8:33:05.9792	2024/8/5	8:33:06.7847	0.8055	9727.52	20272.48	10781.25	Delphinidae	whistles	SA
205	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	23000.846199989	23001.33220005	2024/8/5  8:33:12.8462	2024/8/5	8:33:13.3322	0.486	6621.253	13732.97	7031.25	Delphinidae	whistles	SA
206	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	23002.121099949	23002.926599979	2024/8/5  8:33:14.1211	2024/8/5	8:33:14.9266	0.8055	9237.057	18228.883	10781.25	Delphinidae	whistles	SA
207	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	23003.510299921	23004.621799946	2024/8/5  8:33:15.5103	2024/8/5	8:33:16.6218	1.1115	9809.264	21907.357	10781.25	Delphinidae	whistles	SA
208	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	23007.310499906	23007.411799908	2024/8/5  8:33:19.3105	2024/8/5	8:33:19.4118	0.1013	7438.692	11117.166	7500	Delphinidae	whistles	SA
209	CESCAB_20240805_083252.flac	CESCAB_20240805_083252.flac	23007.915800095	23008.253299952	2024/8/5  8:33:19.9158	2024/8/5	8:33:20.2533	0.3375	9482.289	15776.567	9843.75	Delphinidae	whistles	SA
210	CESCAB_20240805_084022.flac	CESCAB_20240805_084022.flac	23013.756599903	23014.502799988	2024/8/5  8:40:25.7566	2024/8/5	8:40:26.5028	0.7462	8746.594	17656.676	9375	Delphinidae	whistles	SA
211	CESCAB_20240805_084022.flac	CESCAB_20240805_084022.flac	23028.956500053	23030.450500011	2024/8/5  8:40:40.9565	2024/8/5	8:40:42.4505	1.494	7765.668	18474.114	17343.75	Delphinidae	whistles	SA
212	CESCAB_20240805_084022.flac	CESCAB_20240805_084022.flac	23038.354799986	23038.941999912	2024/8/5  8:40:50.3548	2024/8/5	8:40:50.9420	0.5872	7193.46	16348.774	7968.75	Delphinidae	whistles	SA
213	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23250.587199926	23254.511199951	2024/8/5  9:40:22.5872	2024/8/5	9:40:26.5112	3.924	5395.095	22970.027	21562.5	Delphinidae	whistles	SA
214	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23255.144999981	23255.741300106	2024/8/5  9:40:27.1450	2024/8/5	9:40:27.7413	0.5963	9073.569	19782.016	19218.75	Delphinidae	whistles	SA
215	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23258.394000053	23259.302999973	2024/8/5  9:40:30.3940	2024/8/5	9:40:31.3030	0.909	6702.997	17493.188	8906.25	Delphinidae	whistles	SA
216	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23264.026200056	23264.73939991	2024/8/5  9:40:36.0262	2024/8/5	9:40:36.7394	0.7132	8174.387	24850.136	24843.75	Delphinidae	whistles	SA
217	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23266.026499987	23266.962500095	2024/8/5  9:40:38.0265	2024/8/5	9:40:38.9625	0.936	8174.387	15613.079	8906.25	Delphinidae	whistles	SA
218	CESCAB_20240805_094022.flac	CESCAB_20240805_094022.flac	23278.095700026	23278.248699903	2024/8/5  9:40:50.0957	2024/8/5	9:40:50.2487	0.153	6539.51	12098.093	7031.25	Delphinidae	whistles	SA
219	CESCAB_20240805_094752.flac	CESCAB_20240805_094752.flac	23300.007200003	23300.438299894	2024/8/5  9:48:12.0072	2024/8/5	9:48:12.4383	0.4311	11198.91	20681.199	20625	Delphinidae	whistles	SA
220	CESCAB_20240805_095522.flac	CESCAB_20240805_095522.flac	23312.83220005	23313.258500099	2024/8/5  9:55:24.8322	2024/8/5	9:55:25.2585	0.4263	7602.18	18882.834	8906.25	Delphinidae	whistles	SA
221	CESCAB_20240805_095522.flac	CESCAB_20240805_095522.flac	23317.183500051	23317.980600119	2024/8/5  9:55:29.1835	2024/8/5	9:55:29.9806	0.7971	6866.485	17983.651	12187.5	Delphinidae	whistles	SA
222	CESCAB_20240805_095522.flac	CESCAB_20240805_095522.flac	23320.548500061	23321.001899958	2024/8/5  9:55:32.5485	2024/8/5	9:55:33.0019	0.4534	10626.703	19536.785	11718.75	Delphinidae	whistles	SA
223	CESCAB_20240805_100252.flac	CESCAB_20240805_100252.flac	23342.337100029	23342.822299957	2024/8/5  10:02:54.3371	2024/8/5	10:02:54.8223	0.4852	10626.703	18065.395	10781.25	Delphinidae	whistles	SA
224	CESCAB_20240805_171752.flac	CESCAB_20240805_171752.flac	25085.648600102	25086.238100052	2024/8/5  17:17:57.6486	2024/8/5	17:17:58.2381	0.5895	9456.522	12717.391	11250	Delphinidae	whistles	SA
225	CESCAB_20240805_224022.flac	CESCAB_20240805_224022.flac	26397.84890008	26398.424900055	2024/8/5  22:40:49.8489	2024/8/5	22:40:50.4249	0.576	9864.13	15978.261	11250	Delphinidae	whistles	SA
226	CESCAB_20240806_011752.flac	CESCAB_20240806_011752.flac	27022.384200096	27022.871000051	2024/8/6  1:18:14.3842	2024/8/6	1:18:14.8710	0.4868	9444.444	21111.111	19687.5	Delphinidae	whistles	SA
227	CESCAB_20240806_011752.flac	CESCAB_20240806_011752.flac	27028.650500059	27029.366499901	2024/8/6  1:18:20.6505	2024/8/6	1:18:21.3665	0.716	9920.635	26746.032	19687.5	Delphinidae	whistles	SA
228	CESCAB_20240806_013252.flac	CESCAB_20240806_013252.flac	27072.44720006	27072.771800041	2024/8/6  1:33:04.4472	2024/8/6	1:33:04.7718	0.3246	10396.825	18571.429	11250	Delphinidae	whistles	SA
229	CESCAB_20240806_031752.flac	CESCAB_20240806_031752.flac	27503.429199934	27503.744199991	2024/8/6  3:18:15.4292	2024/8/6	3:18:15.7442	0.315	11190.476	20079.365	19687.5	Delphinidae	whistles	SA
230	CESCAB_20240806_031752.flac	CESCAB_20240806_031752.flac	27506.057199955	27506.334000111	2024/8/6  3:18:18.0572	2024/8/6	3:18:18.3340	0.2768	10396.825	19682.54	10781.25	Delphinidae	whistles	SA
231	CESCAB_20240806_032522.flac	CESCAB_20240806_032522.flac	27521.710500002	27522.005199909	2024/8/6  3:25:33.7105	2024/8/6	3:25:34.0052	0.2947	9444.444	20634.921	20625	Delphinidae	whistles	SA
