Selection	Begin File	End File	Begin Time (s)	End Time (s)	Begin Date Time	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	End Date	End Clock Time	Species	Signal Type	annotator
628	CESCAB_20240826_023252.flac	CESCAB_20240826_023252.flac	142505.207911919	142506.924717702	2024-08-26 02:32:57	1.7168	4019.812	23727.468	20156.25	2024-08-26	02:32:58	Delphinidae	whistles	GJ
629	CESCAB_20240826_023252.flac	CESCAB_20240826_023252.flac	142510.28573286	142511.611061815	2024-08-26 02:33:02	1.3253	2931.683	22639.339	20156.25	2024-08-26	02:33:03	Delphinidae	whistles	GJ
630	CESCAB_20240826_031022.flac	CESCAB_20240826_031022.flac	142652.417673458	142654.134479241	2024-08-26 03:10:24	1.7168	4231.738	23939.394	5625	2024-08-26	03:10:26	Delphinidae	whistles	GJ
631	CESCAB_20240826_032522.flac	CESCAB_20240826_035522.flac	142711.62149054	142859.542388476	2024-08-26 03:25:23	147.9209	12117.264	119218.241	36093.75	2024-08-26	03:55:51	Delphinidae	clicks	GJ
632	CESCAB_20240826_044752.flac	CESCAB_20240826_045522.flac	143040.185718459	143088.364813373	2024-08-26 04:47:52	48.1791	13134.328	94925.373	34687.5	2024-08-26	04:55:40	Delphinidae	clicks	GJ
633	CESCAB_20240826_051022.flac	CESCAB_20240826_051022.flac	143148.329790803	143150.046596586	2024-08-26 05:10:40	1.7168	4474.53	24182.186	22500	2024-08-26	05:10:42	Delphinidae	whistles	GJ
634	CESCAB_20240826_052522.flac	CESCAB_20240826_052522.flac	143203.220688293	143205.004071503	2024-08-26 05:25:35	1.7834	4231.738	33432.836	8437.5	2024-08-26	05:25:37	Delphinidae	whistles	GJ
635	CESCAB_20240826_053252.flac	CESCAB_20240826_053252.flac	143247.210617766	143249.70326188	2024-08-26 05:33:19	2.4926	3729.802	29703.033	4218.75	2024-08-26	05:33:21	Delphinidae	whistles	GJ
636	CESCAB_20240826_074752.flac	CESCAB_20240826_074752.flac	143764.435128877	143766.15193466	2024-08-26 07:47:56	1.7168	2810.771	22518.427	2812.5	2024-08-26	07:47:58	Delphinidae	whistles	GJ
637	CESCAB_20240826_081022.flac	CESCAB_20240826_081022.flac	143869.458183625	143871.174989408	2024-08-26 08:10:41	1.7168	4231.738	23939.394	4687.5	2024-08-26	08:10:43	Delphinidae	whistles	GJ
638	CESCAB_20240826_083252.flac	CESCAB_20240826_083252.flac	143940.032879579	143940.816527713	2024-08-26 08:32:52	0.7836	3237.081	22944.737	14062.5	2024-08-26	08:32:52	Delphinidae	whistles	GJ
639	CESCAB_20240826_083252.flac	CESCAB_20240826_083252.flac	143953.208628346	143954.925434129	2024-08-26 08:33:05	1.7168	2582.536	22290.192	14062.5	2024-08-26	08:33:06	Delphinidae	whistles	GJ
640	CESCAB_20240826_085522.flac	CESCAB_20240826_090252.flac	144055.606807814	144087.366240868	2024-08-26 08:55:47	31.7594	0	22254.545	468.75	2024-08-26	09:03:19	Physeter macrocephalus	clicks	GJ
641	CESCAB_20240826_105522.flac	CESCAB_20240826_105522.flac	144523.855179796	144525.571985579	2024-08-26 10:55:35	1.7168	3018.899	22726.555	3281.25	2024-08-26	10:55:37	Delphinidae	whistles	GJ
642	CESCAB_20240826_105522.flac	CESCAB_20240826_105522.flac	144528.735964893	144530.452770676	2024-08-26 10:55:40	1.7168	3237.081	22944.737	3281.25	2024-08-26	10:55:42	Delphinidae	whistles	GJ
643	CESCAB_20240826_131752.flac	CESCAB_20240826_131752.flac	145094.807412494	145096.524218277	2024-08-26 13:18:06	1.7168	6509.808	26217.464	8906.25	2024-08-26	13:18:08	Delphinidae	whistles	GJ
644	CESCAB_20240826_132522.flac	CESCAB_20240826_132522.flac	145116.90290019	145138.593254857	2024-08-26 13:25:28	21.6904	0	20290.909	468.75	2024-08-26	13:25:50	Physeter macrocephalus	clicks	GJ
645	CESCAB_20240826_143252.flac	CESCAB_20240826_144022.flac	145380.307281616	145421.165025791	2024-08-26 14:32:52	40.8577	0	19854.545	468.75	2024-08-26	14:40:33	Physeter macrocephalus	clicks	GJ
646	CESCAB_20240826_153252.flac	CESCAB_20240826_154022.flac	145639.298851934	145679.795834892	2024-08-26 15:33:11	40.497	0	24872.727	937.5	2024-08-26	15:40:51	Physeter macrocephalus	clicks	GJ
647	CESCAB_20240826_155522.flac	CESCAB_20240826_155522.flac	145710.182968275	145739.724625863	2024-08-26 15:55:22	29.5417	0	20509.091	0	2024-08-26	15:55:51	Physeter macrocephalus	clicks	GJ
648	CESCAB_20240826_160252.flac	CESCAB_20240826_160252.flac	145748.536733743	145750.253539526	2024-08-26 16:03:00	1.7168	4231.738	23939.394	10781.25	2024-08-26	16:03:02	Delphinidae	whistles	GJ
649	CESCAB_20240826_160252.flac	CESCAB_20240826_160252.flac	145764.447811615	145766.164617398	2024-08-26 16:03:16	1.7168	4231.738	23939.394	10781.25	2024-08-26	16:03:18	Delphinidae	whistles	GJ
650	CESCAB_20240826_160252.flac	CESCAB_20240826_160252.flac	145766.505754585	145768.222560368	2024-08-26 16:03:18	1.7168	4231.738	23939.394	10781.25	2024-08-26	16:03:20	Delphinidae	whistles	GJ
651	CESCAB_20240826_160252.flac	CESCAB_20240826_160252.flac	145769.057862753	145769.970901298	2024-08-26 16:03:21	0.913	4339.734	24047.39	10781.25	2024-08-26	16:03:21	Delphinidae	whistles	GJ
652	CESCAB_20240826_161752.flac	CESCAB_20240826_164752.flac	145807.136952236	145947.778789721	2024-08-26 16:17:59	140.6418	0	26188.925	9843.75	2024-08-26	16:48:19	Physeter macrocephalus	clicks	GJ
653	CESCAB_20240826_170252.flac	CESCAB_20240826_173252.flac	145983.087684991	146124.765960476	2024-08-26 17:02:55	141.6783	0	28925.081	0	2024-08-26	17:33:16	Physeter macrocephalus	clicks	GJ
654	CESCAB_20240826_175522.flac	CESCAB_20240826_181022.flac	146190.230222922	146276.649348999	2024-08-26 17:55:22	86.4191	0	32376.238	0	2024-08-26	18:10:48	Physeter macrocephalus	clicks	GJ
655	CESCAB_20240826_181752.flac	CESCAB_20240826_182522.flac	146280.081405627	146339.936047884	2024-08-26 18:17:52	59.8546	10396.04	68019.802	11718.75	2024-08-26	18:25:51	Delphinidae	clicks	GJ
656	CESCAB_20240826_181752.flac	CESCAB_20240826_181752.flac	146281.239974929	146282.956780712	2024-08-26 18:17:53	1.7168	4700.627	24408.283	23906.25	2024-08-26	18:17:54	Delphinidae	whistles	GJ
657	CESCAB_20240826_182522.flac	CESCAB_20240826_182522.flac	146312.0955846	146313.812390383	2024-08-26 18:25:24	1.7168	2796.955	22504.611	12187.5	2024-08-26	18:25:25	Delphinidae	whistles	GJ
658	CESCAB_20240826_182522.flac	CESCAB_20240826_182522.flac	146321.644320965	146323.361126748	2024-08-26 18:25:33	1.7168	3512.509	23220.165	12187.5	2024-08-26	18:25:35	Delphinidae	whistles	GJ
659	CESCAB_20240826_182522.flac	CESCAB_20240826_182522.flac	146323.047811273	146324.764617056	2024-08-26 18:25:35	1.7168	1730.33	21437.986	1875	2024-08-26	18:25:36	Delphinidae	whistles	GJ
660	CESCAB_20240826_185522.flac	CESCAB_20240826_191022.flac	146432.66444286	146498.638013964	2024-08-26 18:55:24	65.9736	0	25016.287	937.5	2024-08-26	19:10:30	Physeter macrocephalus	clicks	GJ
661	CESCAB_20240826_194022.flac	CESCAB_20240826_200252.flac	146610.499104438	146705.049087156	2024-08-26 19:40:22	94.55	0	23523.552	937.5	2024-08-26	20:02:57	Physeter macrocephalus	clicks	GJ
662	CESCAB_20240826_204022.flac	CESCAB_20240826_221752_glider_noise.flac	146858.684755249	147252.102701476	2024-08-26 20:40:30	393.4179	18062.728	120000	21562.5	2024-08-26	22:18:04	Delphinidae	clicks	GJ
663	CESCAB_20240826_204022.flac	CESCAB_20240826_204022.flac	146879.432792438	146879.96802885	2024-08-26 20:40:51	0.5352	2796.955	22504.611	2812.5	2024-08-26	20:40:51	Delphinidae	whistles	GJ
664	CESCAB_20240826_205522.flac	CESCAB_20240826_205522.flac	146912.095026296	146920.701873596	2024-08-26 20:55:24	8.6068	0	28925.081	0	2024-08-26	20:55:32	Physeter macrocephalus	clicks	GJ
665	CESCAB_20240826_205522.flac	CESCAB_20240826_205522.flac	146935.869329585	146937.586135368	2024-08-26 20:55:47	1.7168	2796.955	22504.611	10312.5	2024-08-26	20:55:49	Delphinidae	whistles	GJ
666	CESCAB_20240826_210252.flac	CESCAB_20240826_211752.flac	146940.138554366	147015.113444203	2024-08-26 21:02:52	74.9749	0	20495.05	10781.25	2024-08-26	21:18:07	Physeter macrocephalus	clicks	GJ
667	CESCAB_20240826_212522.flac	CESCAB_20240826_212522.flac	147053.587484644	147055.304290427	2024-08-26 21:25:45	1.7168	6185.776	25893.432	14531.25	2024-08-26	21:25:47	Delphinidae	whistles	GJ
668	CESCAB_20240826_212522.flac	CESCAB_20240826_212522.flac	147055.795334845	147057.512140628	2024-08-26 21:25:47	1.7168	2796.955	22504.611	2812.5	2024-08-26	21:25:49	Delphinidae	whistles	GJ
669	CESCAB_20240826_215522.flac	CESCAB_20240826_215522.flac	147157.972248009	147159.689053792	2024-08-26 21:55:29	1.7168	2796.955	22504.611	2812.5	2024-08-26	21:55:31	Delphinidae	whistles	GJ
670	CESCAB_20240826_221752_glider_noise.flac	CESCAB_20240826_223252.flac	147261.748740389	147329.072122353	2024-08-26 22:18:13	67.3234	11881.188	119405.941	33281.25	2024-08-26	22:33:21	Delphinidae	clicks	GJ
671	CESCAB_20240826_230252.flac	CESCAB_20240826_230252.flac	147420.147452613	147421.80278581	2024-08-26 23:02:52	1.6553	2621.42	22329.076	13125	2024-08-26	23:02:53	Delphinidae	whistles	GJ
672	CESCAB_20240826_230252.flac	CESCAB_20240826_230252.flac	147445.930645234	147447.647451017	2024-08-26 23:03:17	1.7168	4008.265	23715.921	13125	2024-08-26	23:03:19	Delphinidae	whistles	GJ
673	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147480.085486556	147509.957354442	2024-08-26 23:17:52	29.8719	420.063	28984.377	468.75	2024-08-26	23:18:21	Physeter macrocephalus	clicks	GJ
674	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147494.476230968	147495.44605854	2024-08-26 23:18:06	0.9698	2328.012	22035.668	5156.25	2024-08-26	23:18:07	Delphinidae	whistles	GJ
675	CESCAB_20240826_231752.flac	CESCAB_20240826_231752.flac	147504.700365499	147506.417171282	2024-08-26 23:18:16	1.7168	4008.265	23715.921	5625	2024-08-26	23:18:18	Delphinidae	whistles	GJ
676	CESCAB_20240826_232522.flac	CESCAB_20240826_232522.flac	147523.826445549	147539.78482522	2024-08-26 23:25:35	15.9584	0	18482.791	0	2024-08-26	23:25:51	Physeter macrocephalus	clicks	GJ
677	CESCAB_20240827_001022.flac	CESCAB_20240827_002522.flac	147705.546129496	147778.63103126	2024-08-27 00:10:37	73.0849	12899.023	101237.785	34687.5	2024-08-27	00:25:50	Delphinidae	clicks	GJ
678	CESCAB_20240827_001752.flac	CESCAB_20240827_001752.flac	147723.21979427	147724.993573149	2024-08-27 00:17:55	1.7738	3602.771	22448.037	3750	2024-08-27	00:17:56	Delphinidae	whistles	GJ
679	CESCAB_20240827_001752.flac	CESCAB_20240827_001752.flac	147737.853470024	147740.224935264	2024-08-27 00:18:09	2.3715	2771.363	21616.628	2812.5	2024-08-27	00:18:12	Delphinidae	whistles	GJ
680	CESCAB_20240827_004022.flac	CESCAB_20240827_004022.flac	147828.293976513	147833.925617338	2024-08-27 00:40:40	5.6316	3861.386	20792.079	8906.25	2024-08-27	00:40:45	Delphinidae	whistles	GJ
681	CESCAB_20240827_004752.flac	CESCAB_20240827_005522.flac	147841.056162392	147891.820622904	2024-08-27 00:47:53	50.7645	0	30488.599	0	2024-08-27	00:55:43	Physeter macrocephalus	clicks	GJ
682	CESCAB_20240827_010252.flac	CESCAB_20240827_011752.flac	147906.051146552	147989.883583798	2024-08-27 01:02:58	83.8324	0	25407.166	937.5	2024-08-27	01:18:21	Physeter macrocephalus	clicks	GJ
683	CESCAB_20240827_012522.flac	CESCAB_20240827_012522.flac	147997.183721869	147998.900527652	2024-08-27 01:25:29	1.7168	2748.075	22455.731	11250	2024-08-27	01:25:30	Delphinidae	whistles	GJ
684	CESCAB_20240827_014022.flac	CESCAB_20240827_014752.flac	148066.72576822	148102.109473784	2024-08-27 01:40:38	35.3837	891.089	27029.703	4687.5	2024-08-27	01:48:14	Physeter macrocephalus	clicks	GJ
685	CESCAB_20240827_024022.flac	CESCAB_20240827_024022.flac	148290.667544025	148317.917333386	2024-08-27 02:40:22	27.2498	15122.284	78131.799	21093.75	2024-08-27	02:40:49	Delphinidae	clicks	GJ
686	CESCAB_20240827_030252.flac	CESCAB_20240827_041752.flac	148383.878394153	148705.19007884	2024-08-27 03:02:55	321.3117	0	22871.287	937.5	2024-08-27	04:18:17	Physeter macrocephalus	clicks	GJ
687	CESCAB_20240827_041022.flac	CESCAB_20240827_043252.flac	148667.044058993	148750.934255817	2024-08-27 04:10:39	83.8902	12899.023	98501.629	31875	2024-08-27	04:33:02	Delphinidae	clicks	GJ
688	CESCAB_20240827_050252.flac	CESCAB_20240827_050252.flac	148862.188899456	148888.009441952	2024-08-27 05:02:54	25.8205	19162.304	56544.503	30937.5	2024-08-27	05:03:20	Delphinidae	clicks	GJ
689	CESCAB_20240827_051022.flac	CESCAB_20240827_051752.flac	148904.915969282	148949.514690567	2024-08-27 05:10:36	44.5987	0	25585.727	937.5	2024-08-27	05:18:21	Physeter macrocephalus	clicks	GJ
690	CESCAB_20240827_051752.flac	CESCAB_20240827_054022.flac	148921.639018339	149036.922012247	2024-08-27 05:17:53	115.283	11335.505	120000	15468.75	2024-08-27	05:40:48	Delphinidae	clicks	GJ
691	CESCAB_20240827_063252.flac	CESCAB_20240827_064022.flac	149220.991734125	149276.351827295	2024-08-27 06:32:52	55.3601	0	17905.759	0	2024-08-27	06:40:48	Physeter macrocephalus	clicks	GJ
692	CESCAB_20240827_072522.flac	CESCAB_20240827_072522.flac	149431.445097821	149459.390787847	2024-08-27 07:25:23	27.9457	0	19790.576	0	2024-08-27	07:25:51	Physeter macrocephalus	clicks	GJ
693	CESCAB_20240827_075522.flac	CESCAB_20240827_082522.flac	149550.389609686	149698.406135185	2024-08-27 07:55:22	148.0165	0	31413.613	468.75	2024-08-27	08:25:50	Physeter macrocephalus	clicks	GJ
694	CESCAB_20240827_084752.flac	CESCAB_20240827_091022.flac	149761.133411322	149867.758013986	2024-08-27 08:47:53	106.6246	0	25759.162	0	2024-08-27	09:10:39	Physeter macrocephalus	clicks	GJ
695	CESCAB_20240827_095522.flac	CESCAB_20240827_095522.flac	150032.939786723	150051.428570238	2024-08-27 09:55:24	18.4888	3141.361	21047.12	13125	2024-08-27	09:55:43	Delphinidae	whistles	GJ
696	CESCAB_20240827_100252.flac	CESCAB_20240827_100252.flac	150064.923257057	150089.043681528	2024-08-27 10:02:56	24.1204	942.408	18848.168	1875	2024-08-27	10:03:21	Delphinidae	whistles	GJ
697	CESCAB_20240827_101022.flac	CESCAB_20240827_101022.flac	150091.275086435	150103.600942112	2024-08-27 10:10:23	12.3259	3455.497	20104.712	4218.75	2024-08-27	10:10:35	Delphinidae	whistles	GJ
698	CESCAB_20240827_104752.flac	CESCAB_20240827_111752.flac	150246.552537525	150384.155840124	2024-08-27 10:47:58	137.6033	0	27643.979	0	2024-08-27	11:18:16	Physeter macrocephalus	clicks	GJ
699	CESCAB_20240827_213252.flac	CESCAB_20240827_215522.flac	152820.920896569	152938.531745182	2024-08-27 21:32:52	117.6108	19476.44	117486.911	20156.25	2024-08-27	21:55:50	Delphinidae	clicks	GJ
700	CESCAB_20240827_222522.flac	CESCAB_20240827_222522.flac	153055.765444079	153056.779770785	2024-08-27 22:25:47	1.0143	2827.225	12251.309	4218.75	2024-08-27	22:25:48	Delphinidae	whistles	GJ
701	CESCAB_20240828_001022.flac	CESCAB_20240828_010252.flac	153455.737898332	153685.848876685	2024-08-28 00:10:27	230.111	16649.215	120000	21562.5	2024-08-28	01:03:17	Delphinidae	clicks	GJ
702	CESCAB_20240828_003252.flac	CESCAB_20240828_003252.flac	153551.194556522	153553.899427735	2024-08-28 00:33:03	2.7049	4083.77	14450.262	4218.75	2024-08-28	00:33:05	Delphinidae	whistles	GJ
703	CESCAB_20240828_005522.flac	CESCAB_20240828_005522.flac	153634.6328212	153642.602124439	2024-08-28 00:55:26	7.9693	3769.634	20104.712	4218.75	2024-08-28	00:55:34	Delphinidae	whistles	GJ
704	CESCAB_20240828_005522.flac	CESCAB_20240828_005522.flac	153654.758540888	153659.792606758	2024-08-28 00:55:46	5.0341	4083.77	25130.89	22968.75	2024-08-28	00:55:51	Delphinidae	whistles	GJ
705	CESCAB_20240828_010252.flac	CESCAB_20240828_010252.flac	153677.400449224	153678.865587798	2024-08-28 01:03:09	1.4651	4712.042	21361.257	21093.75	2024-08-28	01:03:10	Delphinidae	whistles	GJ
706	CESCAB_20240828_014022.flac	CESCAB_20240828_014022.flac	153811.508853913	153839.029514433	2024-08-28 01:40:23	27.5207	13507.853	56230.366	36093.75	2024-08-28	01:40:51	Delphinidae	clicks	GJ
707	CESCAB_20240828_093252_surface_glider_noise.flac	CESCAB_20240828_093252_surface_glider_noise.flac	155707.889207707	155719.126327774	2024-08-28 09:32:59	11.2371	5654.45	16649.215	7031.25	2024-08-28	09:33:11	Delphinidae	whistles	GJ
708	CESCAB_20240828_095522.flac	CESCAB_20240828_095522.flac	155803.813456865	155808.382524055	2024-08-28 09:55:35	4.5691	5340.314	18534.031	5625	2024-08-28	09:55:40	Delphinidae	whistles	GJ
709	CESCAB_20240828_110252.flac	CESCAB_20240828_110252.flac	156061.236381362	156062.964493526	2024-08-28 11:02:53	1.7281	4083.77	18219.895	4218.75	2024-08-28	11:02:54	Delphinidae	whistles	GJ
710	CESCAB_20240828_111022.flac	CESCAB_20240828_111022.flac	156111.748232892	156113.288506778	2024-08-28 11:10:43	1.5403	4083.77	17277.487	4218.75	2024-08-28	11:10:45	Delphinidae	whistles	GJ
711	CESCAB_20240828_164752.flac	CESCAB_20240828_164752.flac	157440.364326411	157460.275183956	2024-08-28 16:47:52	19.9109	5340.314	16020.942	6093.75	2024-08-28	16:48:12	Delphinidae	whistles	GJ
712	CESCAB_20240828_170252.flac	CESCAB_20240828_170252.flac	157500.591359919	157529.668725466	2024-08-28 17:02:52	29.0774	12879.581	41780.105	23437.5	2024-08-28	17:03:21	Delphinidae	clicks	GJ
713	CESCAB_20240828_171752.flac	CESCAB_20240828_171752.flac	157585.524995193	157587.328242668	2024-08-28 17:18:17	1.8032	5340.314	23874.346	7031.25	2024-08-28	17:18:19	Delphinidae	whistles	GJ
714	CESCAB_20240828_172522.flac	CESCAB_20240828_172522.flac	157616.006678111	157617.434249029	2024-08-28 17:25:48	1.4276	2198.953	23246.073	2343.75	2024-08-28	17:25:49	Delphinidae	whistles	GJ
715	CESCAB_20240828_180252.flac	CESCAB_20240828_180252.flac	157742.610952074	157743.860076628	2024-08-28 18:02:54	1.2491	5968.586	20104.712	6562.5	2024-08-28	18:02:55	Delphinidae	whistles	GJ
716	CESCAB_20240828_191752.flac	CESCAB_20240828_192522.flac	158040.814639192	158097.874850386	2024-08-28 19:17:52	57.0602	10680.628	63769.634	34687.5	2024-08-28	19:25:49	Delphinidae	clicks	GJ
717	CESCAB_20240828_191752.flac	CESCAB_20240828_191752.flac	158067.343352138	158068.618440657	2024-08-28 19:18:19	1.2751	4712.042	19476.44	6093.75	2024-08-28	19:18:20	Delphinidae	whistles	GJ
718	CESCAB_20240828_192522.flac	CESCAB_20240828_192522.flac	158097.768963768	158098.614236022	2024-08-28 19:25:49	0.8453	8481.675	24816.754	22968.75	2024-08-28	19:25:50	Delphinidae	whistles	GJ
719	CESCAB_20240828_220252.flac	CESCAB_20240828_220252.flac	158707.06271928	158708.56542551	2024-08-28 22:02:59	1.5027	3141.361	19476.44	4218.75	2024-08-28	22:03:00	Delphinidae	whistles	GJ
720	CESCAB_20240828_221752.flac	CESCAB_20240828_225522.flac	158761.383933084	158939.036597981	2024-08-28 22:17:53	177.6527	14450.262	55602.094	16406.25	2024-08-28	22:55:51	Delphinidae	clicks	GJ
721	CESCAB_20240828_222522.flac	CESCAB_20240828_222522.flac	158790.531284799	158799.775676557	2024-08-28 22:25:22	9.2444	4083.77	16020.942	10312.5	2024-08-28	22:25:31	Delphinidae	whistles	GJ
722	CESCAB_20240828_225522.flac	CESCAB_20240828_225522.flac	158932.236125883	158938.399053721	2024-08-28 22:55:44	6.1629	2198.953	16963.351	2343.75	2024-08-28	22:55:50	Delphinidae	whistles	GJ
723	CESCAB_20240828_230252.flac	CESCAB_20240828_230252.flac	158956.462807731	158964.43211097	2024-08-28 23:03:08	7.9693	4397.906	16963.351	7500	2024-08-28	23:03:16	Delphinidae	whistles	GJ
724	CESCAB_20240828_231022.flac	CESCAB_20240828_231022.flac	158971.657612574	158975.589135505	2024-08-28 23:10:23	3.9315	3769.634	16335.079	4218.75	2024-08-28	23:10:27	Delphinidae	whistles	GJ
725	CESCAB_20240828_231022.flac	CESCAB_20240828_234752.flac	158991.63399936	159148.527146095	2024-08-28 23:10:43	156.8931	17905.759	100523.56	26250	2024-08-28	23:48:20	Delphinidae	clicks	GJ
726	CESCAB_20240828_231752.flac	CESCAB_20240828_231752.flac	159012.566702536	159025.530102472	2024-08-28 23:18:04	12.9634	4712.042	16649.215	6093.75	2024-08-28	23:18:17	Delphinidae	whistles	GJ
727	CESCAB_20240828_232522.flac	CESCAB_20240828_232522.flac	159051.386338679	159052.287962417	2024-08-28 23:25:43	0.9016	2198.953	14136.126	2343.75	2024-08-28	23:25:44	Delphinidae	whistles	GJ
728	CESCAB_20240829_001022.flac	CESCAB_20240829_001022.flac	159212.410061989	159238.482015077	2024-08-29 00:10:24	26.072	10994.764	117486.911	11250	2024-08-29	00:10:50	Delphinidae	clicks	GJ
729	CESCAB_20240829_001022.flac	CESCAB_20240829_001022.flac	159216.016556941	159216.99331599	2024-08-29 00:10:28	0.9768	4712.042	14764.398	11250	2024-08-29	00:10:28	Delphinidae	whistles	GJ
730	CESCAB_20240829_042522.flac	CESCAB_20240829_044022.flac	160237.508853913	160313.907907635	2024-08-29 04:25:29	76.3991	17591.623	81361.257	34218.75	2024-08-29	04:40:45	Delphinidae	clicks	GJ
731	CESCAB_20240829_044752.flac	CESCAB_20240829_044752.flac	160336.434471458	160339.090905871	2024-08-29 04:48:08	2.6564	8167.539	21361.257	15000	2024-08-29	04:48:11	Delphinidae	whistles	GJ
732	CESCAB_20240829_071022.flac	CESCAB_20240829_071022.flac	160902.43211097	160915.076738777	2024-08-29 07:10:34	12.6446	4712.042	16335.079	6093.75	2024-08-29	07:10:47	Delphinidae	whistles	GJ
733	CESCAB_20240829_071752.flac	CESCAB_20240829_071752.flac	160934.074402373	160941.1936466	2024-08-29 07:18:06	7.1192	3769.634	16963.351	4218.75	2024-08-29	07:18:13	Delphinidae	whistles	GJ
734	CESCAB_20240829_072522.flac	CESCAB_20240829_072522.flac	160953.541909079	160958.748520528	2024-08-29 07:25:25	5.2066	2827.225	16020.942	6093.75	2024-08-29	07:25:30	Delphinidae	whistles	GJ
735	CESCAB_20240829_073252.flac	CESCAB_20240829_073252.flac	160989.361274455	160991.592679362	2024-08-29 07:33:01	2.2314	3141.361	14450.262	3281.25	2024-08-29	07:33:03	Delphinidae	whistles	GJ
736	CESCAB_20240829_084022.flac	CESCAB_20240829_084022.flac	161251.680218392	161254.234818983	2024-08-29 08:40:23	2.5546	2513.089	16649.215	2812.5	2024-08-29	08:40:26	Delphinidae	whistles	GJ
737	CESCAB_20240829_084022.flac	CESCAB_20240829_084022.flac	161262.725109181	161264.641059624	2024-08-29 08:40:34	1.916	3769.634	17277.487	4218.75	2024-08-29	08:40:36	Delphinidae	whistles	GJ
738	CESCAB_20240829_084022.flac	CESCAB_20240829_084022.flac	161271.027561101	161272.642970298	2024-08-29 08:40:43	1.6154	2827.225	15706.806	3750	2024-08-29	08:40:44	Delphinidae	whistles	GJ
739	CESCAB_20240829_084752.flac	CESCAB_20240829_084752.flac	161289.299339409	161294.446108246	2024-08-29 08:48:01	5.1468	2513.089	24816.754	2812.5	2024-08-29	08:48:06	Delphinidae	whistles	GJ
740	CESCAB_20240829_092522.flac	CESCAB_20240829_092522.flac	161433.37898124	161456.755604076	2024-08-29 09:25:25	23.3766	6910.995	22303.665	10312.5	2024-08-29	09:25:48	Delphinidae	whistles	GJ
741	CESCAB_20240829_101752.flac	CESCAB_20240829_101752.flac	161641.275088518	161644.994096697	2024-08-29 10:17:53	3.719	6596.859	21361.257	7031.25	2024-08-29	10:17:56	Delphinidae	whistles	GJ
742	CESCAB_20240829_111022.flac	CESCAB_20240829_111752.flac	161876.311927176	161893.605315205	2024-08-29 11:10:48	17.2934	4083.77	19162.304	6093.75	2024-08-29	11:18:05	Delphinidae	whistles	GJ
743	CESCAB_20240829_112522.flac	CESCAB_20240829_112522.flac	161910.125311968	161924.310671734	2024-08-29 11:25:22	14.1854	2513.089	20418.848	5156.25	2024-08-29	11:25:36	Delphinidae	whistles	GJ
744	CESCAB_20240829_114022.flac	CESCAB_20240829_114022.flac	161978.712896685	161981.999995833	2024-08-29 11:40:30	3.2871	3769.634	22617.801	4218.75	2024-08-29	11:40:33	Delphinidae	whistles	GJ
745	CESCAB_20240829_114022.flac	CESCAB_20240829_114022.flac	161991.537091662	161995.106018958	2024-08-29 11:40:43	3.5689	4083.77	20732.984	4218.75	2024-08-29	11:40:47	Delphinidae	whistles	GJ
746	CESCAB_20240829_114752.flac	CESCAB_20240829_114752.flac	162021.215539701	162024.371222784	2024-08-29 11:48:13	3.1557	3141.361	18534.031	3281.25	2024-08-29	11:48:16	Delphinidae	whistles	GJ
747	CESCAB_20240829_155522.flac	CESCAB_20240829_155522.flac	163011.623376123	163013.748523653	2024-08-29 15:55:43	2.1251	4712.042	14764.398	6093.75	2024-08-29	15:55:45	Delphinidae	whistles	GJ
748	CESCAB_20240829_160252.flac	CESCAB_20240829_160252.flac	163037.815819436	163042.172371874	2024-08-29 16:03:09	4.3566	1884.817	17591.623	2343.75	2024-08-29	16:03:14	Delphinidae	whistles	GJ
749	CESCAB_20240829_161022.flac	CESCAB_20240829_161022.flac	163061.458085713	163074.208970896	2024-08-29 16:10:33	12.7509	4083.77	17905.759	5156.25	2024-08-29	16:10:46	Delphinidae	whistles	GJ
750	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163081.870666245	163084.043503219	2024-08-29 16:17:53	2.1728	5026.178	37382.199	6093.75	2024-08-29	16:17:56	Delphinidae	whistles	GJ
751	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163089.303243356	163092.331578587	2024-08-29 16:18:01	3.0283	5340.314	29528.796	5625	2024-08-29	16:18:04	Delphinidae	whistles	GJ
752	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163097.989783887	163099.955545353	2024-08-29 16:18:09	1.9658	3455.497	30471.204	4218.75	2024-08-29	16:18:11	Delphinidae	whistles	GJ
753	CESCAB_20240829_161752.flac	CESCAB_20240829_161752.flac	163102.000999851	163104.391790823	2024-08-29 16:18:14	2.3908	3769.634	33298.429	4218.75	2024-08-29	16:18:16	Delphinidae	whistles	GJ
754	CESCAB_20240829_162522.flac	CESCAB_20240829_162522.flac	163123.981010264	163136.280301597	2024-08-29 16:25:35	12.2993	5026.178	22931.937	5625	2024-08-29	16:25:48	Delphinidae	whistles	GJ
